killer,killer_location_x,killer_location_y,victim,victim_location_x,victim_location_y,time,match_id,map_name,weapon_used,cluster_5,cluster_6,kill_place,team_rank,cluster_4
FPC_KaXha,455197.34375,574265.6875,VSG_WICK2D,451431.1875,573478.6875,2020-08-08T12:36:19.807Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,WeapBerylM762_C,2,5,29.0,14.0,2
FPC_Americano,451543.4375,569813.4375,VSG_DG98,451096.28125,575276.1875,2020-08-08T12:36:33.132Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,WeapBerylM762_C,2,5,6.0,14.0,2
VSG_Hulk,450569.65625,560609.0,AF_Shadow,450011.5625,560238.625,2020-08-08T12:37:15.068Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,WeapHK416_C,2,5,9.0,16.0,2
VSG_Hulk,450569.46875,560593.8125,AF_daengchae,450175.03125,560592.75,2020-08-08T12:37:18.726Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,WeapMini14_C,2,5,9.0,16.0,2
LVG_ZeniTh,448571.65625,633939.1875,OPGG_Ayoh,450546.21875,633065.625,2020-08-08T12:37:42.115Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,WeapHK416_C,2,5,28.0,13.0,2
GRF_Minsung,436597.0625,621346.8125,LVG_Dowon,440073.46875,618106.3125,2020-08-08T12:38:01.506Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,WeapMini14_C,2,5,13.0,2.0,2
QDR_Dlaks,330906.5,524455.4375,EM_Makne,330594.0625,524782.125,2020-08-08T12:39:23.804Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,WeapBerylM762_C,2,5,5.0,5.0,2
GRF_2heart,416846.0625,614851.9375,OPGG_Silky,417684.0625,614892.25,2020-08-08T12:39:50.359Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,WeapBerylM762_C,2,5,2.0,2.0,2
GRF_2heart,416660.75,615349.875,OPGG_Dumbo,418009.34375,615416.875,2020-08-08T12:39:51.597Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,WeapBerylM762_C,2,5,2.0,2.0,2
FPC_Americano,448767.59375,595456.875,LVG_ZeniTh,439674.34375,596219.375,2020-08-08T12:40:04.222Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,WeapMini14_C,2,5,6.0,14.0,2
AF_EJ-,450988.1875,579686.375,FPC_Order,449619.1875,579894.875,2020-08-08T12:40:04.854Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,WeapBerylM762_C,2,5,31.0,15.0,2
LVG_Sparrow,431171.9375,598895.9375,FPC_Cross,429966.78125,598967.3125,2020-08-08T12:40:18.291Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,WeapBerylM762_C,2,5,26.0,13.0,2
LVG_Kali,431898.46875,597985.9375,FPC_KaXha,430252.625,598230.6875,2020-08-08T12:40:20.102Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,WeapBerylM762_C,2,5,27.0,13.0,2
VSG_Hulk,451588.34375,575417.5,AF_EJ-,454555.0,576204.3125,2020-08-08T12:41:50.803Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,WeapBerylM762_C,2,5,9.0,16.0,2
AF_Hansia,451127.625,575397.875,VSG_Hulk,450644.03125,574849.3125,2020-08-08T12:42:05.172Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,WeapBerylM762_C,2,5,30.0,15.0,2
FPC_Americano,451715.34375,581470.1875,AF_Hansia,452397.90625,576176.625,2020-08-08T12:42:25.067Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,WeapHK416_C,2,5,6.0,14.0,2
VLG_Hikari,416723.90625,582881.1875,LVG_Kali,422250.6875,591184.125,2020-08-08T12:43:16.087Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,WeapMini14_C,2,5,22.0,10.0,2
VLG_Spear,433141.21875,561315.25,FPC_Americano,444760.21875,555487.1875,2020-08-08T12:43:49.827Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,WeapFNFal_C,2,5,21.0,10.0,2
SP_maczora,346814.90625,568012.875,DWG_mick9y,339308.75,589564.1875,2020-08-08T12:43:56.548Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,PlayerFemale_A_C,2,5,8.0,12.0,2
T1_Starlord,373496.0,565047.125,LVG_Sparrow,377450.65625,562157.625,2020-08-08T12:43:58.065Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,WeapFNFal_C,2,5,14.0,4.0,2
T1_Adder,369239.3125,579436.375,DWG_Int,344391.90625,580191.6875,2020-08-08T12:44:24.162Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,WeapMini14_C,2,5,15.0,4.0,2
ENT_indigo,343257.90625,564263.1875,SP_NEFiEX,345302.84375,565806.6875,2020-08-08T12:44:48.756Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,WeapBerylM762_C,2,5,20.0,9.0,2
DWG_Int,346369.4375,580052.75,SP_KIMGONI,347648.34375,575326.4375,2020-08-08T12:45:11.008Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,WeapHK416_C,2,5,24.0,11.0,2
SP_Hwan2da,345985.84375,567794.0,ENT_indigo,346014.90625,567641.0625,2020-08-08T12:45:17.978Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,WeapBerylM762_C,2,5,25.0,12.0,2
OPGG_Alphaca,386051.4375,571995.0,T1_HelleN,385590.40625,572312.4375,2020-08-08T12:45:32.446Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,WeapBerylM762_C,2,5,18.0,8.0,2
ENT_Seongjang,345073.0625,566845.1875,SP_Hwan2da,346144.9375,567217.4375,2020-08-08T12:45:43.796Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,WeapBerylM762_C,2,5,19.0,9.0,2
SP_maczora,347288.125,567834.25,ENT_Seongjang,345898.75,566846.9375,2020-08-08T12:45:55.277Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,WeapHK416_C,2,5,8.0,12.0,2
SP_maczora,346896.0625,567854.125,ENT_Under,346203.21875,567696.25,2020-08-08T12:46:02.027Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,WeapHK416_C,2,5,8.0,12.0,2
DWG_Corn,347417.5625,570877.8125,SP_maczora,346500.1875,567592.0,2020-08-08T12:46:03.143Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,BP_MolotovFireDebuff_C,2,5,23.0,11.0,2
DNW_LeClo,353724.21875,563901.1875,DWG_CheongGak,348812.5625,573854.625,2020-08-08T12:46:27.711Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,BattleRoyaleModeController_Desert_C,2,5,11.0,1.0,2
DNW_LeClo,353031.71875,562974.875,DWG_Corn,348209.0625,567488.0625,2020-08-08T12:46:29.752Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,WeapAK47_C,2,5,11.0,1.0,2
EM_Lash,397955.78125,519867.5625,GEN_Pio,395440.21875,535017.75,2020-08-08T12:46:31.966Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,ProjGrenade_C,2,5,17.0,6.0,2
emT_Piky,401075.84375,573222.1875,VLG_Hikari,411808.78125,563854.375,2020-08-08T12:46:49.396Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,WeapKar98k_C,2,5,3.0,3.0,2
emT_YunJong,399939.1875,578987.4375,VLG_Lambu,403848.0,552642.75,2020-08-08T12:47:00.954Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,WeapMini14_C,2,5,7.0,3.0,2
EM_k1nch,395557.5,531176.125,GEN_Loki,387835.5,529945.125,2020-08-08T12:47:18.161Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,WeapFNFal_C,2,5,16.0,6.0,2
emT_YunJong,395927.59375,580513.3125,DNW_LeClo,367849.21875,564641.1875,2020-08-08T12:47:52.415Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,WeapMini14_C,2,5,7.0,3.0,2
emT_Hwarang,415085.34375,572039.3125,VLG_DAEVA,405096.34375,553582.6875,2020-08-08T12:47:57.325Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,PlayerFemale_A_C,2,5,12.0,3.0,2
emT_Hwarang,415102.9375,572029.5625,VLG_Spear,404937.625,553629.3125,2020-08-08T12:47:57.336Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,WeapMini14_C,2,5,12.0,3.0,2
DNW_JeffLocka,368756.5625,549738.625,QDR_Yeowook,387782.21875,544453.125,2020-08-08T12:48:24.750Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,WeapFNFal_C,2,5,10.0,1.0,2
DNW_seoul,366459.875,554534.25,ENT_kAyle,365162.21875,554624.25,2020-08-08T12:48:30.464Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,WeapBerylM762_C,2,5,1.0,1.0,2
GRF_2heart,414419.28125,551904.6875,emT_Hwarang,415400.78125,571985.6875,2020-08-08T12:49:04.222Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,WeapFNFal_C,2,5,2.0,2.0,2
emT_Piky,384250.75,570213.5625,OPGG_Alphaca,385026.3125,571525.125,2020-08-08T12:49:35.844Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,WeapBerylM762_C,2,5,3.0,3.0,2
GRF_2tap,405100.625,549895.8125,EM_Lash,395739.90625,538757.0625,2020-08-08T12:50:10.139Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,PlayerFemale_A_C,2,5,4.0,2.0,2
emT_YunJong,380396.46875,564639.0,T1_Akad,376889.0,562270.375,2020-08-08T12:50:17.048Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,WeapBerylM762_C,2,5,7.0,3.0,2
emT_Piky,380480.28125,564759.125,DNW_Draft,380368.1875,545099.125,2020-08-08T12:50:55.405Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,WeapKar98k_C,2,5,3.0,3.0,2
QDR_Dlaks,392823.875,539201.9375,GEN_Inonix,389247.90625,538543.0625,2020-08-08T12:51:13.971Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,PlayerFemale_A_C,2,5,5.0,5.0,2
DNW_seoul,382173.75,542904.4375,GEN_Aqua5,388794.0,537341.0,2020-08-08T12:51:13.983Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,WeapSKS_C,2,5,1.0,1.0,2
QDR_Dlaks,393928.1875,538567.5,EM_KiraV,396001.34375,537035.0625,2020-08-08T12:51:28.410Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,WeapBerylM762_C,2,5,5.0,5.0,2
QDR_Dlaks,394452.34375,538241.375,EM_k1nch,396930.15625,538742.125,2020-08-08T12:51:28.428Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,WeapBerylM762_C,2,5,5.0,5.0,2
GRF_2heart,396370.4375,567556.875,emT_Gyuyeon,393234.0625,564006.0625,2020-08-08T12:51:51.089Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,WeapBerylM762_C,2,5,2.0,2.0,2
DNW_seoul,383001.46875,547494.9375,T1_Adder,381155.5625,559129.0625,2020-08-08T12:52:07.221Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,PlayerFemale_A_C,2,5,1.0,1.0,2
GRF_2heart,396220.625,567824.3125,emT_YunJong,392206.9375,564405.25,2020-08-08T12:52:15.137Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,WeapBerylM762_C,2,5,2.0,2.0,2
GRF_2tap,404554.625,552511.1875,QDR_Renba,404661.5,551919.0,2020-08-08T12:52:29.099Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,PlayerFemale_A_C,2,5,4.0,2.0,2
GRF_2tap,404563.65625,552299.625,QDR_Dlaks,403668.84375,551150.8125,2020-08-08T12:52:29.111Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,PlayerFemale_A_C,2,5,4.0,2.0,2
GRF_2tap,404570.75,552344.5625,QDR_yacha,403427.1875,551274.0625,2020-08-08T12:52:29.123Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,WeapBerylM762_C,2,5,4.0,2.0,2
DNW_seoul,387728.875,543288.375,T1_Starlord,381071.59375,558964.375,2020-08-08T12:52:30.270Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,WeapSKS_C,2,5,1.0,1.0,2
emT_Piky,396157.625,568944.4375,GRF_2heart,396465.65625,567750.875,2020-08-08T12:52:38.726Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,WeapBerylM762_C,2,5,3.0,3.0,2
DNW_seoul,385555.71875,546955.25,emT_Piky,393777.65625,568106.9375,2020-08-08T12:52:57.740Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,WeapSKS_C,2,5,1.0,1.0,2
DNW_seoul,385351.34375,547063.875,GRF_Asura,400717.3125,560825.8125,2020-08-08T12:53:14.286Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,WeapSKS_C,2,5,1.0,1.0,2
emT_Piky,394364.46875,568927.5,GRF_Minsung,394087.28125,566321.5625,2020-08-08T12:53:17.651Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,PlayerFemale_A_C,2,5,3.0,3.0,2
DNW_JeffLocka,387557.75,559453.125,GRF_2tap,399411.0,558550.8125,2020-08-08T12:53:33.476Z,348816b6-7523-4bb7-aac7-6bbfa6419ec0,Desert_Main,WeapFNFal_C,2,5,10.0,1.0,2
DNW_seoul,297458.625,477899.28125,GRF_2heart,286914.84375,488519.625,2020-08-08T11:50:26.120Z,7b8a9f1c-9ca6-4903-8e47-f2ccbd0b482b,Desert_Main,WeapSKS_C,0,1,3.0,2.0,0
emT_Hwarang,275498.0,383563.0,SP_NEFiEX,275167.6875,377490.9375,2020-08-08T11:50:26.814Z,7b8a9f1c-9ca6-4903-8e47-f2ccbd0b482b,Desert_Main,WeapHK416_C,0,1,32.0,14.0,0
SP_maczora,278826.8125,381983.40625,emT_Hwarang,275971.625,383718.46875,2020-08-08T11:50:29.484Z,7b8a9f1c-9ca6-4903-8e47-f2ccbd0b482b,Desert_Main,WeapBerylM762_C,0,1,33.0,16.0,0
emT_Piky,276353.46875,375881.0,SP_Hwan2da,276898.0,375378.34375,2020-08-08T11:51:28.066Z,7b8a9f1c-9ca6-4903-8e47-f2ccbd0b482b,Desert_Main,PlayerFemale_A_C,0,1,31.0,14.0,0
emT_Gyuyeon,276805.0625,379064.625,SP_maczora,283066.0,381616.84375,2020-08-08T11:51:28.653Z,7b8a9f1c-9ca6-4903-8e47-f2ccbd0b482b,Desert_Main,WeapBerylM762_C,0,1,15.0,14.0,0
QDR_Dlaks,345622.875,386296.90625,SP_KIMGONI,297107.15625,386243.1875,2020-08-08T11:52:51.582Z,7b8a9f1c-9ca6-4903-8e47-f2ccbd0b482b,Desert_Main,WeapMini14_C,0,1,29.0,13.0,0
EM_Lash,399261.78125,281452.90625,LVG_Kali,399176.84375,281338.40625,2020-08-08T11:55:03.238Z,7b8a9f1c-9ca6-4903-8e47-f2ccbd0b482b,Desert_Main,WeapHK416_C,0,1,5.0,3.0,0
QDR_Renba,370053.21875,374410.59375,GRF_Minsung,334626.1875,367830.34375,2020-08-08T11:55:28.977Z,7b8a9f1c-9ca6-4903-8e47-f2ccbd0b482b,Desert_Main,WeapMini14_C,0,1,14.0,13.0,0
T1_HelleN,333788.6875,369162.84375,GRF_2tap,338179.6875,364081.5,2020-08-08T11:56:11.345Z,7b8a9f1c-9ca6-4903-8e47-f2ccbd0b482b,Desert_Main,PlayerFemale_A_C,0,1,4.0,1.0,0
T1_Starlord,338588.1875,366672.65625,GRF_Asura,337372.90625,367568.5625,2020-08-08T11:56:11.361Z,7b8a9f1c-9ca6-4903-8e47-f2ccbd0b482b,Desert_Main,WeapHK416_C,0,1,16.0,1.0,0
VSG_DG98,403314.4375,306206.34375,EM_k1nch,402760.03125,307665.1875,2020-08-08T11:57:16.862Z,7b8a9f1c-9ca6-4903-8e47-f2ccbd0b482b,Desert_Main,WeapHK416_C,0,1,9.0,5.0,0
emT_Gyuyeon,392562.65625,296221.75,LVG_Sparrow,392225.84375,296243.78125,2020-08-08T11:57:29.530Z,7b8a9f1c-9ca6-4903-8e47-f2ccbd0b482b,Desert_Main,WeapBerylM762_C,0,1,15.0,14.0,0
LVG_ZeniTh,392482.34375,295327.15625,emT_Gyuyeon,392507.625,296219.53125,2020-08-08T11:57:31.605Z,7b8a9f1c-9ca6-4903-8e47-f2ccbd0b482b,Desert_Main,PlayerFemale_A_C,0,1,1.0,4.0,0
LVG_Sparrow,392237.125,296252.6875,emT_YunJong,392565.5,296038.84375,2020-08-08T11:57:31.616Z,7b8a9f1c-9ca6-4903-8e47-f2ccbd0b482b,Desert_Main,PlayerFemale_A_C,0,1,18.0,4.0,0
LVG_ZeniTh,392556.90625,295930.375,emT_Piky,392412.15625,295918.75,2020-08-08T11:57:31.629Z,7b8a9f1c-9ca6-4903-8e47-f2ccbd0b482b,Desert_Main,WeapBerylM762_C,0,1,1.0,4.0,0
QDR_Yeowook,382305.90625,370781.875,FPC_Order,381512.875,371283.0625,2020-08-08T11:57:50.878Z,7b8a9f1c-9ca6-4903-8e47-f2ccbd0b482b,Desert_Main,WeapHK416_C,0,1,30.0,13.0,0
DNW_Draft,388381.34375,268365.84375,T1_Starlord,386384.75,267143.84375,2020-08-08T11:58:26.699Z,7b8a9f1c-9ca6-4903-8e47-f2ccbd0b482b,Desert_Main,WeapBerylM762_C,0,1,17.0,2.0,0
FPC_Cross,387268.78125,349672.78125,QDR_Yeowook,378708.65625,358400.90625,2020-08-08T11:58:52.838Z,7b8a9f1c-9ca6-4903-8e47-f2ccbd0b482b,Desert_Main,BattleRoyaleModeController_Desert_C,0,1,28.0,12.0,0
VLG_Hikari,379589.3125,331092.78125,QDR_Dlaks,373292.125,350038.125,2020-08-08T11:58:54.889Z,7b8a9f1c-9ca6-4903-8e47-f2ccbd0b482b,Desert_Main,WeapSKS_C,0,1,26.0,11.0,0
AF_EJ-,416081.34375,321886.5625,GEN_Loki,413895.40625,320088.6875,2020-08-08T11:59:38.116Z,7b8a9f1c-9ca6-4903-8e47-f2ccbd0b482b,Desert_Main,WeapBerylM762_C,0,1,12.0,6.0,0
AF_EJ-,416081.34375,321886.5625,GEN_Aqua5,414164.9375,320166.5,2020-08-08T11:59:39.891Z,7b8a9f1c-9ca6-4903-8e47-f2ccbd0b482b,Desert_Main,WeapBerylM762_C,0,1,12.0,6.0,0
VLG_Lambu,378469.5,317146.875,QDR_yacha,367675.3125,315429.625,2020-08-08T11:59:40.452Z,7b8a9f1c-9ca6-4903-8e47-f2ccbd0b482b,Desert_Main,WeapFNFal_C,0,1,24.0,11.0,0
VLG_Spear,385827.5,327841.4375,FPC_Americano,405621.5,327465.09375,2020-08-08T12:00:17.435Z,7b8a9f1c-9ca6-4903-8e47-f2ccbd0b482b,Desert_Main,WeapFNFal_C,0,1,25.0,11.0,0
QDR_Renba,368182.21875,324861.1875,VLG_Hikari,380410.59375,329874.34375,2020-08-08T12:00:18.851Z,7b8a9f1c-9ca6-4903-8e47-f2ccbd0b482b,Desert_Main,WeapMini14_C,0,1,14.0,13.0,0
DWG_CheongGak,420531.3125,311553.75,ENT_Under,428457.75,276896.09375,2020-08-08T12:00:23.366Z,7b8a9f1c-9ca6-4903-8e47-f2ccbd0b482b,Desert_Main,WeapMini14_C,0,1,22.0,9.0,0
VLG_DAEVA,375283.875,322534.28125,QDR_Renba,372496.9375,325134.09375,2020-08-08T12:00:28.911Z,7b8a9f1c-9ca6-4903-8e47-f2ccbd0b482b,Desert_Main,WeapBerylM762_C,0,1,23.0,11.0,0
AF_Shadow,402914.78125,329685.40625,FPC_Cross,400965.59375,328290.6875,2020-08-08T12:01:16.101Z,7b8a9f1c-9ca6-4903-8e47-f2ccbd0b482b,Desert_Main,WeapBerylM762_C,0,1,6.0,6.0,0
FPC_KaXha,391354.5,324808.53125,VLG_Spear,390661.40625,321865.1875,2020-08-08T12:01:37.669Z,7b8a9f1c-9ca6-4903-8e47-f2ccbd0b482b,Desert_Main,WeapBerylM762_C,0,1,27.0,12.0,0
T1_Adder,374495.9375,294643.125,VLG_Lambu,378144.875,301910.875,2020-08-08T12:01:52.844Z,7b8a9f1c-9ca6-4903-8e47-f2ccbd0b482b,Desert_Main,WeapMini14_C,0,1,7.0,1.0,0
T1_Akad,381104.78125,294612.84375,VLG_DAEVA,379766.65625,302950.0,2020-08-08T12:01:56.673Z,7b8a9f1c-9ca6-4903-8e47-f2ccbd0b482b,Desert_Main,WeapBerylM762_C,0,1,2.0,1.0,0
LVG_ZeniTh,392349.90625,294959.21875,GEN_Pio,392508.5,295797.8125,2020-08-08T12:02:30.654Z,7b8a9f1c-9ca6-4903-8e47-f2ccbd0b482b,Desert_Main,PlayerFemale_A_C,0,1,1.0,4.0,0
LVG_ZeniTh,392583.21875,295679.8125,GEN_Inonix,393093.5,295989.15625,2020-08-08T12:02:30.665Z,7b8a9f1c-9ca6-4903-8e47-f2ccbd0b482b,Desert_Main,WeapBerylM762_C,0,1,1.0,4.0,0
AF_Hansia,401914.625,322409.03125,DWG_Corn,405766.3125,322871.4375,2020-08-08T12:03:03.140Z,7b8a9f1c-9ca6-4903-8e47-f2ccbd0b482b,Desert_Main,PlayerFemale_A_C,0,1,20.0,6.0,0
AF_daengchae,402893.9375,315934.375,DWG_Int,406428.71875,322369.3125,2020-08-08T12:03:04.357Z,7b8a9f1c-9ca6-4903-8e47-f2ccbd0b482b,Desert_Main,WeapSKS_C,0,1,11.0,6.0,0
AF_Shadow,406587.34375,318040.75,DWG_mick9y,409509.46875,311978.28125,2020-08-08T12:03:19.927Z,7b8a9f1c-9ca6-4903-8e47-f2ccbd0b482b,Desert_Main,PlayerFemale_A_C,0,1,6.0,6.0,0
AF_Shadow,407002.28125,317979.40625,DWG_CheongGak,408878.46875,316735.8125,2020-08-08T12:03:19.937Z,7b8a9f1c-9ca6-4903-8e47-f2ccbd0b482b,Desert_Main,WeapHK416_C,0,1,6.0,6.0,0
OPGG_Silky,417875.625,295286.1875,ENT_Seongjang,421250.9375,293067.1875,2020-08-08T12:03:21.192Z,7b8a9f1c-9ca6-4903-8e47-f2ccbd0b482b,Desert_Main,WeapBerylM762_C,0,1,13.0,7.0,0
OPGG_Silky,417773.125,295102.4375,ENT_indigo,418917.625,291554.0625,2020-08-08T12:03:31.994Z,7b8a9f1c-9ca6-4903-8e47-f2ccbd0b482b,Desert_Main,PlayerFemale_A_C,0,1,13.0,7.0,0
ENT_kAyle,422510.59375,294127.6875,OPGG_Ayoh,422269.0625,294575.84375,2020-08-08T12:03:35.993Z,7b8a9f1c-9ca6-4903-8e47-f2ccbd0b482b,Desert_Main,BattleRoyaleModeController_Desert_C,0,1,21.0,8.0,0
DNW_seoul,409494.90625,289101.4375,OPGG_Alphaca,413993.34375,293277.375,2020-08-08T12:03:49.895Z,7b8a9f1c-9ca6-4903-8e47-f2ccbd0b482b,Desert_Main,PlayerFemale_A_C,0,1,3.0,2.0,0
DNW_seoul,409602.03125,290186.6875,OPGG_Dumbo,409723.78125,291176.65625,2020-08-08T12:04:36.095Z,7b8a9f1c-9ca6-4903-8e47-f2ccbd0b482b,Desert_Main,PlayerFemale_A_C,0,1,3.0,2.0,0
DNW_seoul,409753.5,290101.78125,OPGG_Silky,411325.875,291788.53125,2020-08-08T12:04:36.104Z,7b8a9f1c-9ca6-4903-8e47-f2ccbd0b482b,Desert_Main,WeapBerylM762_C,0,1,3.0,2.0,0
DNW_JeffLocka,404501.5,282999.28125,DNW_JeffLocka,404501.5,282999.28125,2020-08-08T12:05:33.095Z,7b8a9f1c-9ca6-4903-8e47-f2ccbd0b482b,Desert_Main,PlayerFemale_A_C,0,1,36.0,2.0,0
VSG_WICK2D,399808.0,306097.90625,AF_EJ-,399355.1875,306234.0625,2020-08-08T12:07:05.655Z,7b8a9f1c-9ca6-4903-8e47-f2ccbd0b482b,Desert_Main,WeapHK416_C,0,1,10.0,5.0,0
VSG_Menteul,399182.3125,304371.34375,AF_Shadow,397354.9375,306469.90625,2020-08-08T12:07:10.080Z,7b8a9f1c-9ca6-4903-8e47-f2ccbd0b482b,Desert_Main,WeapHK416_C,0,1,19.0,5.0,0
AF_daengchae,398131.3125,306599.09375,VSG_WICK2D,399589.46875,305798.34375,2020-08-08T12:07:18.400Z,7b8a9f1c-9ca6-4903-8e47-f2ccbd0b482b,Desert_Main,PlayerFemale_A_C,0,1,11.0,6.0,0
VSG_WICK2D,399627.0625,306102.4375,AF_Hansia,397139.5,306583.5625,2020-08-08T12:07:34.281Z,7b8a9f1c-9ca6-4903-8e47-f2ccbd0b482b,Desert_Main,ProjGrenade_C,0,1,10.0,5.0,0
VSG_DG98,399662.125,305657.65625,AF_daengchae,397884.46875,306403.4375,2020-08-08T12:07:34.292Z,7b8a9f1c-9ca6-4903-8e47-f2ccbd0b482b,Desert_Main,ProjGrenade_C,0,1,9.0,5.0,0
T1_Adder,381519.875,293355.5,DNW_LeClo,387460.84375,290790.5,2020-08-08T12:07:41.281Z,7b8a9f1c-9ca6-4903-8e47-f2ccbd0b482b,Desert_Main,PlayerMale_A_C,0,1,7.0,1.0,0
LVG_ZeniTh,392629.71875,294887.375,EM_KiraV,393367.78125,294942.28125,2020-08-08T12:07:56.840Z,7b8a9f1c-9ca6-4903-8e47-f2ccbd0b482b,Desert_Main,WeapBerylM762_C,0,1,1.0,4.0,0
EM_Makne,395937.21875,294117.8125,VSG_Menteul,396572.90625,304975.75,2020-08-08T12:07:57.136Z,7b8a9f1c-9ca6-4903-8e47-f2ccbd0b482b,Desert_Main,WeapMini14_C,0,1,8.0,3.0,0
EM_Lash,391564.1875,296012.15625,VSG_DG98,396873.65625,305110.21875,2020-08-08T12:07:58.311Z,7b8a9f1c-9ca6-4903-8e47-f2ccbd0b482b,Desert_Main,WeapMini14_C,0,1,5.0,3.0,0
T1_HelleN,382764.40625,298267.28125,VSG_Hulk,395918.78125,303891.65625,2020-08-08T12:08:11.143Z,7b8a9f1c-9ca6-4903-8e47-f2ccbd0b482b,Desert_Main,WeapFNFal_C,0,1,4.0,1.0,0
EM_Makne,392420.9375,295163.125,LVG_ZeniTh,392345.9375,294668.28125,2020-08-08T12:08:39.240Z,7b8a9f1c-9ca6-4903-8e47-f2ccbd0b482b,Desert_Main,PlayerFemale_A_C,0,1,8.0,3.0,0
EM_Lash,391768.0625,294635.84375,LVG_Dowon,393070.0625,294710.59375,2020-08-08T12:08:39.254Z,7b8a9f1c-9ca6-4903-8e47-f2ccbd0b482b,Desert_Main,WeapBerylM762_C,0,1,5.0,3.0,0
T1_HelleN,382496.71875,297422.78125,EM_Makne,389548.90625,296189.28125,2020-08-08T12:09:50.024Z,7b8a9f1c-9ca6-4903-8e47-f2ccbd0b482b,Desert_Main,PlayerFemale_A_C,0,1,4.0,1.0,0
