killer,killer_location_x,killer_location_y,victim,victim_location_x,victim_location_y,time,match_id,map_name,weapon_used,cluster_5,kill_place,team_rank,cluster_4
VLG_Lambu,190176.765625,509798.75,VLG_DAEVA,189945.15625,513193.65625,2020-09-18T10:37:34.414Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,PlayerFemale_A_C,0,66.0,16.0,0
emT_Hwarang,189592.171875,512663.5,VLG_Hikari,190465.171875,513526.78125,2020-09-18T10:37:35.545Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,WeapHK416_C,0,11.0,4.0,0
VSG_Menteul,150752.5625,475450.84375,QDR_yacha,144979.234375,480293.0,2020-09-18T10:40:02.034Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,WeapBerylM762_C,0,3.0,1.0,0
SP_NEFiEX,284504.84375,535372.125,AF_daengchae,280855.0625,538174.4375,2020-09-18T10:40:21.610Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,WeapBerylM762_C,0,23.0,9.0,0
emT_Gyuyeon,187865.75,519732.71875,AF_EJ,191589.75,518937.0,2020-09-18T10:40:53.206Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,WeapFNFal_C,0,5.0,4.0,0
DNW_JeffLocka,217116.5625,469244.46875,KP_Joy,216792.6875,468907.15625,2020-09-18T10:41:13.085Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,ProjGrenade_C,0,31.0,14.0,0
KP_taemin,217804.1875,468315.5,DNW_JeffLocka,217670.609375,468577.75,2020-09-18T10:43:11.072Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,WeapBerylM762_C,0,16.0,13.0,0
DNW_LeClo,211664.140625,461361.625,KP_Black9,214445.03125,459806.375,2020-09-18T10:43:23.331Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,WeapBerylM762_C,0,30.0,14.0,0
VSG_DG98,135554.078125,493527.4375,QDR_Dlaks,144383.84375,488662.3125,2020-09-18T10:43:26.637Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,WeapMini14_C,0,2.0,1.0,0
OPGG_Silky,169089.03125,567826.375,SP_NEFiEX,171818.390625,570598.75,2020-09-18T10:43:35.832Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,WeapBerylM762_C,0,32.0,15.0,0
SP_maczora,167202.90625,570636.375,OPGG_Ayoh,168619.421875,570059.875,2020-09-18T10:43:42.344Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,PlayerFemale_A_C,0,6.0,9.0,0
SP_KIMGONI,164863.609375,588488.375,OPGG_Alphaca,169417.015625,568718.8125,2020-09-18T10:43:42.354Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,PlayerFemale_A_C,0,15.0,9.0,0
SP_maczora,167948.171875,570588.8125,OPGG_Silky,170369.09375,570289.3125,2020-09-18T10:43:42.365Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,PlayerFemale_A_C,0,6.0,9.0,0
SP_KIMGONI,167525.328125,569356.3125,OPGG_Dumbo,167638.96875,569069.1875,2020-09-18T10:43:42.375Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,WeapBerylM762_C,0,15.0,9.0,0
KP_Black9,214948.171875,459981.875,DNW_Draft,210779.4375,458446.65625,2020-09-18T10:43:47.579Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,PlayerFemale_A_C,0,29.0,13.0,0
KP_AKaN,212357.53125,463880.75,DNW_LeClo,209436.46875,464281.78125,2020-09-18T10:43:47.589Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,PlayerMale_A_C,0,28.0,13.0,0
KP_taemin,214479.671875,460189.78125,DNW_seoul,212462.25,457750.84375,2020-09-18T10:43:47.601Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,WeapBerylM762_C,0,16.0,13.0,0
ENT_indigo,204893.25,485663.84375,KP_AKaN,212660.0625,463223.90625,2020-09-18T10:43:54.124Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,WeapFNFal_C,0,7.0,2.0,0
EM_Lash,195319.5,518440.34375,KP_taemin,196194.65625,507400.03125,2020-09-18T10:46:35.493Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,WeapMini14_C,0,25.0,10.0,0
VSG_Menteul,137525.34375,519248.1875,QDR_Renba,161936.109375,502722.1875,2020-09-18T10:47:18.971Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,WeapFNFal_C,0,3.0,1.0,0
QDR_Yeowook,162395.890625,507728.1875,T1_Adder,162160.65625,507748.09375,2020-09-18T10:47:43.505Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,WeapBerylM762_C,0,26.0,12.0,0
emT_Hwarang,185021.140625,514883.71875,AZG_Rozar,193380.453125,524908.4375,2020-09-18T10:47:46.014Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,WeapFNFal_C,0,11.0,4.0,0
EM_Makne,192939.390625,525818.625,AZG_SexyChan,202991.984375,535076.5625,2020-09-18T10:47:47.239Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,PlayerFemale_A_C,0,24.0,10.0,0
emT_Gyuyeon,188078.921875,520115.5,AZG_Rage,187495.328125,519739.90625,2020-09-18T10:48:00.834Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,WeapBerylM762_C,0,5.0,4.0,0
LVG_Kali,184578.171875,547787.125,EM_Smoke,187564.71875,529261.8125,2020-09-18T10:48:21.210Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,WeapFNFal_C,0,13.0,6.0,0
ENT_indigo,164438.109375,506087.46875,QDR_Yeowook,160410.640625,508226.28125,2020-09-18T10:48:23.027Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,WeapBerylM762_C,0,7.0,2.0,0
ENT_Under,164296.546875,508986.0625,T1_Akad,160136.671875,511896.625,2020-09-18T10:48:45.288Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,WeapFNFal_C,0,18.0,2.0,0
LVG_ParkChaN,185841.3125,527379.8125,EM_Lash,184374.21875,529395.625,2020-09-18T10:50:24.939Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,WeapBerylM762_C,0,19.0,6.0,0
T1_Starlord,178594.8125,519097.9375,emT_Hwarang,186086.09375,520355.625,2020-09-18T10:50:42.851Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,WeapFNFal_C,0,12.0,5.0,0
emT_YunJong,187603.953125,522006.375,AZG_Untop,184749.875,521463.5,2020-09-18T10:50:47.070Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,WeapBerylM762_C,0,10.0,4.0,0
LVG_ZeniTh,189158.203125,528240.75,EM_Makne,189849.796875,527312.9375,2020-09-18T10:50:49.192Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,WeapHK416_C,0,20.0,6.0,0
SP_maczora,157613.671875,539897.6875,GEN_Aqua5,156922.140625,539873.25,2020-09-18T10:50:50.424Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,WeapBerylM762_C,0,6.0,9.0,0
VSG_DG98,154739.046875,517784.75,ENT_Under,165692.03125,513881.03125,2020-09-18T10:50:59.385Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,WeapFNFal_C,0,2.0,1.0,0
LVG_Sparrow,172894.28125,537375.125,GRF_2heart,171161.859375,538406.6875,2020-09-18T10:51:41.287Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,WeapBerylM762_C,0,21.0,6.0,0
GEN_Inonix,157044.578125,538268.625,SP_Corn,158285.8125,538582.75,2020-09-18T10:51:42.219Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,WeapBerylM762_C,0,22.0,7.0,0
GEN_Pio,154695.515625,539115.5,SP_maczora,157647.015625,539056.625,2020-09-18T10:51:46.330Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,PlayerFemale_A_C,0,1.0,7.0,0
GEN_Pio,154965.078125,539066.875,SP_KIMGONI,158399.890625,540089.125,2020-09-18T10:51:46.342Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,WeapBerylM762_C,0,1.0,7.0,0
ENT_Seongjang,174045.75,512922.3125,LVG_Sparrow,173326.171875,536324.625,2020-09-18T10:51:49.671Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,WeapFNFal_C,0,8.0,2.0,0
GEN_Pio,152381.25,530707.9375,VSG_Foxy,148819.328125,530613.6875,2020-09-18T10:53:05.642Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,WeapBerylM762_C,0,1.0,7.0,0
GRF_Asura,153179.140625,533319.4375,GEN_Loki,152286.703125,529296.8125,2020-09-18T10:53:18.691Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,WeapBerylM762_C,0,14.0,8.0,0
GEN_Pio,149837.328125,529536.375,GRF_2tap,153058.71875,533847.25,2020-09-18T10:53:29.813Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,PlayerFemale_A_C,0,1.0,7.0,0
ENT_kAyle,166918.46875,511596.375,GRF_Minsung,160831.03125,539122.875,2020-09-18T10:53:29.823Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,PlayerFemale_A_C,0,4.0,2.0,0
GEN_Pio,149831.609375,529310.4375,GRF_Asura,152625.4375,531011.75,2020-09-18T10:53:29.835Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,WeapBerylM762_C,0,1.0,7.0,0
GRF_Asura,153179.140625,533319.4375,GEN_Inonix,152349.9375,529355.625,2020-09-18T10:53:51.399Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,PlayerFemale_A_C,0,14.0,8.0,0
LVG_Kali,153359.640625,532086.125,GEN_Pio,152405.703125,528760.125,2020-09-18T10:53:51.411Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,WeapSCAR-L_C,0,13.0,6.0,0
emT_YunJong,169216.953125,521692.59375,LVG_ZeniTh,162871.0625,535070.5625,2020-09-18T10:53:59.499Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,WeapFNFal_C,0,10.0,4.0,0
AF_R0wha,163064.71875,523781.875,T1_Starlord,173972.921875,517735.625,2020-09-18T10:54:04.943Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,BattleRoyaleModeController_Def_C,0,9.0,3.0,0
VSG_Menteul,148811.03125,523565.625,LVG_ParkChaN,150969.21875,528069.125,2020-09-18T10:54:37.378Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,PlayerFemale_A_C,0,3.0,1.0,0
VSG_Menteul,148826.375,523601.90625,LVG_Kali,151988.765625,528362.0,2020-09-18T10:54:37.390Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,WeapBerylM762_C,0,3.0,1.0,0
ENT_kAyle,168667.0,515764.34375,T1_HelleN,169930.796875,516263.34375,2020-09-18T10:55:26.266Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,WeapBerylM762_C,0,4.0,2.0,0
AF_R0wha,162520.40625,524433.4375,emT_Gyuyeon,169137.453125,519630.71875,2020-09-18T10:55:44.114Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,WeapMini14_C,0,9.0,3.0,0
ENT_kAyle,163174.953125,516678.34375,emT_YunJong,165562.40625,519721.5625,2020-09-18T10:56:45.684Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,WeapBerylM762_C,0,4.0,2.0,0
VSG_Hulk,158178.546875,520996.15625,AF_R0wha,162952.28125,518061.65625,2020-09-18T10:57:40.209Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,BattleRoyaleModeController_Def_C,0,17.0,1.0,0
VSG_DG98,157395.609375,521150.28125,AF_Hansia,162317.140625,517961.90625,2020-09-18T10:57:48.487Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,ProjGrenade_C,0,2.0,1.0,0
ENT_Seongjang,160027.375,516548.71875,VSG_Menteul,158579.71875,519083.4375,2020-09-18T10:58:01.413Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,WeapBerylM762_C,0,8.0,2.0,0
ENT_kAyle,160082.875,516602.65625,ENT_kAyle,160082.875,516602.65625,2020-09-18T10:58:22.554Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,PlayerFemale_A_C,0,4.0,2.0,0
ENT_Seongjang,160189.0,516800.90625,ENT_Seongjang,160189.0,516800.90625,2020-09-18T10:58:22.564Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,PlayerFemale_A_C,0,8.0,2.0,0
VSG_DG98,160054.34375,518719.0625,ENT_indigo,159611.3125,516830.84375,2020-09-18T10:58:22.575Z,95d9ffd8-a163-4d02-8fdb-d2b7d45b852d,Baltic_Main,WeapBerylM762_C,0,2.0,1.0,0
DWG_CheongGak,321236.84375,376971.5,NCT_CieL,320842.6875,376093.28125,2020-09-11T11:55:44.964Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,WeapBerylM762_C,0,14.0,15.0,0
GE_ALyu,498270.46875,429960.84375,AFS_Daehwi,492210.15625,435313.78125,2020-09-11T11:56:40.875Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,WeapAK47_C,0,17.0,1.0,0
DWG_CheongGak,321250.53125,377018.78125,STA_Tae9,323091.5,377661.21875,2020-09-11T11:57:08.591Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,WeapBerylM762_C,0,14.0,15.0,0
ELR_YUN,299165.28125,338316.34375,STA_Dino,333926.375,339969.84375,2020-09-11T11:58:02.038Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,WeapMini14_C,0,11.0,12.0,0
BJ_Joy,344202.78125,346334.40625,DWG_Valkyr1e,336924.6875,344445.71875,2020-09-11T11:58:06.448Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,WeapBerylM762_C,0,13.0,14.0,0
DWG_Sparky,322729.84375,341075.3125,STA_Ponyo,334409.375,337329.21875,2020-09-11T11:58:06.955Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,PlayerFemale_A_C,0,32.0,15.0,0
BJ_Black9,339724.34375,337331.34375,STA_Jungsae,338739.1875,336593.1875,2020-09-11T11:58:06.967Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,WeapBerylM762_C,0,31.0,14.0,0
AFS_BBABBO,456749.0625,458234.90625,GE_ALyu,459424.53125,458590.6875,2020-09-11T11:58:08.753Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,WeapBerylM762_C,0,6.0,4.0,0
BJ_AKaN,334498.15625,340722.3125,DWG_Sparky,322881.03125,341286.75,2020-09-11T11:58:29.109Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,WeapFNFal_C,0,12.0,14.0,0
LW_Royun,492103.625,302880.65625,AFK_Asag2,493318.28125,301734.4375,2020-09-11T11:58:53.676Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,WeapBerylM762_C,0,4.0,6.0,0
LW_Royun,492174.375,302401.03125,AFK_Caley,493996.46875,302096.625,2020-09-11T11:58:54.462Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,WeapBerylM762_C,0,4.0,6.0,0
AFK_APXB,502575.15625,296345.21875,LW_Hari,494946.1875,304428.8125,2020-09-11T11:59:05.182Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,WeapFNFal_C,0,30.0,13.0,0
ELR_UNlimited,317803.4375,328728.09375,DWG_mick9y,315302.75,328888.4375,2020-09-11T11:59:28.717Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,WeapBerylM762_C,0,28.0,12.0,0
BJ_Joy,334367.65625,342007.875,ELR_Donghyun,316296.15625,338137.71875,2020-09-11T11:59:55.887Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,PlayerFemale_A_C,0,13.0,14.0,0
AFK_Arden,486550.1875,299949.4375,LW_JG,487724.0625,299908.71875,2020-09-11T12:00:05.399Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,PlayerFemale_A_C,0,29.0,13.0,0
FPC_Cross,332767.90625,352895.78125,DWG_CheongGak,312775.1875,347471.1875,2020-09-11T12:00:33.313Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,WeapFNFal_C,0,9.0,8.0,0
LW_SSAK,486006.5,278137.8125,LW_SSAK,486006.5,278137.8125,2020-09-11T12:00:46.958Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,PlayerFemale_A_C,0,42.0,6.0,0
BJ_AKaN,313314.71875,330898.59375,ELR_UNlimited,310703.53125,331774.375,2020-09-11T12:00:53.505Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,PlayerMale_A_C,0,12.0,14.0,0
LW_Royun,507063.78125,300030.5625,AFK_APXB,502705.375,296712.5625,2020-09-11T12:00:58.549Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,BattleRoyaleModeController_Def_C,0,4.0,6.0,0
FPC_JIPYO,308040.53125,341646.15625,BJ_Joy,311562.34375,332825.875,2020-09-11T12:01:06.297Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,WeapFNFal_C,0,7.0,8.0,0
ELR_Oops,298897.53125,318027.0625,BJ_Black9,292965.6875,320729.21875,2020-09-11T12:01:26.259Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,WeapSCAR-L_C,0,27.0,12.0,0
FPC_Cross,327019.0,341674.6875,BJ_AKaN,307887.4375,335387.0625,2020-09-11T12:01:30.347Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,WeapBerylM762_C,0,9.0,8.0,0
ELR_YUN,303941.46875,332560.34375,BJ_taemin,307358.21875,321439.34375,2020-09-11T12:01:31.596Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,WeapMini14_C,0,11.0,12.0,0
LW_Royun,503010.4375,296697.21875,AFK_Arden,499068.375,298176.53125,2020-09-11T12:02:06.107Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,WeapBerylM762_C,0,4.0,6.0,0
RSG_KK0BUK,221808.578125,392938.75,GXG_Chaebin,220605.296875,367343.46875,2020-09-11T12:02:17.773Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,WeapFNFal_C,0,19.0,5.0,0
FPC_JIPYO,290081.78125,325366.78125,ELR_Oops,293645.71875,319710.9375,2020-09-11T12:02:55.119Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,WeapMini14_C,0,7.0,8.0,0
FPC_Americano,304942.8125,332266.71875,ELR_YUN,301722.59375,330104.59375,2020-09-11T12:02:59.126Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,WeapBerylM762_C,0,24.0,8.0,0
PG_insfire,216747.5,364954.0625,GXG_Chunbae,214390.1875,362540.90625,2020-09-11T12:03:20.780Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,ProjGrenade_C,0,25.0,9.0,0
AZG_Rozar,167763.828125,337263.1875,GG_Becky,167209.265625,337170.75,2020-09-11T12:03:22.227Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,WeapBerylM762_C,0,5.0,2.0,0
GG_Becky,167238.96875,337160.71875,AZG_Rage,167106.140625,336884.125,2020-09-11T12:03:37.885Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,ProjGrenade_C,0,26.0,10.0,0
AZG_Rozar,166864.109375,337137.21875,GG_Gramatic,166261.421875,338063.90625,2020-09-11T12:04:09.006Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,WeapBerylM762_C,0,5.0,2.0,0
AZG_Rozar,166862.8125,337136.3125,GG_MotoK,166002.75,338006.0625,2020-09-11T12:04:25.368Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,WeapBerylM762_C,0,5.0,2.0,0
PG_Alone,213415.140625,365303.625,GXG_Vir,213320.8125,367295.65625,2020-09-11T12:05:01.837Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,PlayerFemale_A_C,0,10.0,9.0,0
PG_Alone,213380.03125,366811.34375,GXG_LipBam,212912.28125,366767.4375,2020-09-11T12:05:01.847Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,WeapBerylM762_C,0,10.0,9.0,0
AZG_SexyChan,168236.5,339667.90625,GG_GuJaMyoung,168879.8125,338712.34375,2020-09-11T12:05:16.583Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,WeapBerylM762_C,0,18.0,2.0,0
FPC_JIPYO,239507.078125,322099.875,GZ_Sico,231357.734375,322288.375,2020-09-11T12:05:31.078Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,WeapBerylM762_C,0,7.0,8.0,0
RSG_MISO,174396.453125,380701.15625,GZ_Zed,197567.15625,351939.6875,2020-09-11T12:07:01.579Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,WeapFNFal_C,0,2.0,5.0,0
RSG_MISO,168084.234375,377755.4375,PG_LexGod,166786.109375,377348.78125,2020-09-11T12:08:08.965Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,WeapBerylM762_C,0,2.0,5.0,0
PG_insfire,166699.109375,378196.96875,PG_xiaopang,166705.21875,378062.1875,2020-09-11T12:08:09.516Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,PlayerFemale_A_C,0,25.0,9.0,0
RSG_lazy,167767.59375,380167.0625,PG_Alone,167134.765625,378808.46875,2020-09-11T12:08:09.527Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,PlayerFemale_A_C,0,21.0,5.0,0
RSG_Doris,167813.34375,379457.78125,PG_insfire,166597.875,378172.34375,2020-09-11T12:08:09.540Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,WeapSCAR-L_C,0,20.0,5.0,0
AFS_Jeonha,112527.8046875,374309.78125,RSG_lazy,167412.5625,379602.75,2020-09-11T12:08:19.485Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,WeapFNFal_C,0,8.0,4.0,0
AFS_BBABBO,134578.40625,392274.40625,RSG_Doris,167014.5625,378876.78125,2020-09-11T12:09:42.309Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,WeapFNFal_C,0,6.0,4.0,0
GZ_2mae,192025.78125,358581.3125,FPC_JIPYO,193380.75,358933.5,2020-09-11T12:09:57.118Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,WeapHK416_C,0,1.0,3.0,0
GZ_2mae,192084.03125,358575.4375,FPC_Cross,192763.3125,358767.875,2020-09-11T12:09:57.461Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,WeapHK416_C,0,1.0,3.0,0
GZ_2mae,192084.03125,358575.4375,FPC_Americano,192633.390625,358883.1875,2020-09-11T12:09:58.101Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,PlayerFemale_A_C,0,1.0,3.0,0
FPC_RequieM,189556.578125,375815.28125,RSG_KK0BUK,173388.3125,377246.125,2020-09-11T12:11:24.736Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,WeapFNFal_C,0,23.0,8.0,0
RSG_MISO,173116.640625,378408.59375,FPC_RequieM,183174.078125,373682.0625,2020-09-11T12:12:07.908Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,WeapBerylM762_C,0,2.0,5.0,0
AFS_BBABBO,145822.8125,376853.5625,NCT_HAMMER,146789.453125,378167.3125,2020-09-11T12:12:20.049Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,WeapBerylM762_C,0,6.0,4.0,0
RSG_MISO,168063.078125,380207.0625,AFS_Jeonha,147620.609375,378753.1875,2020-09-11T12:12:29.750Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,WeapFNFal_C,0,2.0,5.0,0
NCT_Crux,133353.03125,386297.90625,AFS_blackwalk,140971.484375,383556.71875,2020-09-11T12:12:31.831Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,WeapFNFal_C,0,22.0,7.0,0
AFS_Jeonha,148508.578125,380038.5625,NCT_karlie,146391.9375,382196.03125,2020-09-11T12:12:35.714Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,PlayerFemale_A_C,0,8.0,4.0,0
RSG_MISO,168102.234375,380224.71875,NCT_Crux,134975.921875,385224.84375,2020-09-11T12:12:35.724Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,WeapFNFal_C,0,2.0,5.0,0
GE_Geon,126440.6953125,352381.59375,LW_Royun,132822.109375,348616.625,2020-09-11T12:14:28.279Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,WeapBerylM762_C,0,3.0,1.0,0
GZ_2mae,158086.15625,374628.90625,RSG_MISO,153628.859375,375084.125,2020-09-11T12:15:43.893Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,WeapFNFal_C,0,1.0,3.0,0
GZ_2mae,149193.3125,374315.0625,AFS_BBABBO,147217.34375,372780.03125,2020-09-11T12:17:04.223Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,WeapBerylM762_C,0,1.0,3.0,0
GE_Geon,143721.265625,370804.40625,GZ_2mae,146228.71875,371473.625,2020-09-11T12:17:46.455Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,PlayerFemale_A_C,0,3.0,1.0,0
GE_Geon,143964.140625,371098.40625,GZ_DParis,147790.578125,370453.03125,2020-09-11T12:17:46.469Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,WeapBerylM762_C,0,3.0,1.0,0
GE_JaeYoung,148385.21875,363135.40625,AZG_Rozar,154009.90625,359016.625,2020-09-11T12:18:45.267Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,ProjGrenade_C,0,16.0,1.0,0
GE_Geon,149472.46875,368581.5,AZG_SexyChan,151824.421875,369141.03125,2020-09-11T12:19:52.672Z,9f71cf10-cb9b-46e0-87a0-555aa21f8064,Baltic_Main,BattleRoyaleModeController_Def_C,0,3.0,1.0,0
